REGION,TECHNOLOGY,YEAR,VALUE
R2,PWRCCGNPLXX00,2043,26.25
R2,PWRCCGNPLXX00,2044,26.25
R2,PWRCCGNPLXX00,2045,26.25
R2,PWRCCGNPLXX00,2046,26.25
R2,PWRCCGNPLXX00,2047,26.25
R2,PWRCCGNPLXX00,2048,26.25
R2,PWRCCGNPLXX00,2049,26.25
R2,PWRCCGNPLXX00,2050,26.25
R2,PWRCCGNPLXX00,2051,26.25
R2,PWRCCGNPLXX00,2052,26.25
R2,PWRCCGNPLXX00,2053,26.25
R2,PWRCCGNPLXX00,2054,26.25
R2,PWRCCGNPLXX00,2055,26.25
R2,PWRCCGNPLXX00,2056,26.25
R2,PWRCCGNPLXX00,2057,26.25
R2,PWRCCGNPLXX00,2058,26.25
R2,PWRCCGNPLXX00,2059,26.25
R2,PWRCCGNPLXX00,2060,26.25
R2,PWRCCGNPLXX00,2061,26.25
R2,PWRCCGNPLXX00,2062,26.25
R2,PWRCCGNPLXX00,2063,26.25
R2,PWRCCGNPLXX00,2064,26.25
R2,PWRCCGNPLXX00,2065,26.25
R2,PWRCCGNPLXX00,2066,26.25
R2,PWRCCGNPLXX00,2067,26.25
R2,PWRCCGNPLXX00,2068,26.25
R2,PWRCCGNPLXX00,2069,26.25
R2,PWRCCGNPLXX00,2070,26.25
R2,PWRCCGNPLXX01,2020,26.25
R2,PWRCCGNPLXX01,2021,26.25
R2,PWRCCGNPLXX01,2022,26.25
R2,PWRCCGNPLXX01,2023,26.25
R2,PWRCCGNPLXX01,2024,26.25
R2,PWRCCGNPLXX01,2025,26.25
R2,PWRCCGNPLXX01,2026,26.25
R2,PWRCCGNPLXX01,2027,26.25
R2,PWRCCGNPLXX01,2028,26.25
R2,PWRCCGNPLXX01,2029,26.25
R2,PWRCCGNPLXX01,2030,26.25
R2,PWRCCGNPLXX01,2031,26.25
R2,PWRCCGNPLXX01,2032,26.25
R2,PWRCCGNPLXX01,2033,26.25
R2,PWRCCGNPLXX01,2034,26.25
R2,PWRCCGNPLXX01,2035,26.25
R2,PWRCCGNPLXX01,2036,26.25
R2,PWRCCGNPLXX01,2037,26.25
R2,PWRCCGNPLXX01,2038,26.25
R2,PWRCCGNPLXX01,2039,26.25
R2,PWRCCGNPLXX01,2040,26.25
R2,PWRCCGNPLXX01,2041,26.25
R2,PWRCCGNPLXX01,2042,26.25
R2,PWRCCGNPLXX01,2043,26.25
R2,PWRCCGNPLXX01,2044,26.25
R2,PWRCCGNPLXX01,2045,26.25
R2,PWRCCGNPLXX01,2046,26.25
R2,PWRCCGNPLXX01,2047,26.25
R2,PWRCCGNPLXX01,2048,26.25
R2,PWRCCGNPLXX01,2049,26.25
R2,PWRCCGNPLXX01,2050,26.25
R2,PWRCCGNPLXX01,2051,26.25
R2,PWRCCGNPLXX01,2052,26.25
R2,PWRCCGNPLXX01,2053,26.25
R2,PWRCCGNPLXX01,2054,26.25
R2,PWRCCGNPLXX01,2055,26.25
R2,PWRCCGNPLXX01,2056,26.25
R2,PWRCCGNPLXX01,2057,26.25
R2,PWRCCGNPLXX01,2058,26.25
R2,PWRCCGNPLXX01,2059,26.25
R2,PWRCCGNPLXX01,2060,26.25
R2,PWRCCGNPLXX01,2061,26.25
R2,PWRCCGNPLXX01,2062,26.25
R2,PWRCCGNPLXX01,2063,26.25
R2,PWRCCGNPLXX01,2064,26.25
R2,PWRCCGNPLXX01,2065,26.25
R2,PWRCCGNPLXX01,2066,26.25
R2,PWRCCGNPLXX01,2067,26.25
R2,PWRCCGNPLXX01,2068,26.25
R2,PWRCCGNPLXX01,2069,26.25
R2,PWRCCGNPLXX01,2070,26.25
R2,PWRCOANPLXX01,2020,50
R2,PWRCOANPLXX01,2021,50
R2,PWRCOANPLXX01,2022,50
R2,PWRCOANPLXX01,2023,50
R2,PWRCOANPLXX01,2024,50
R2,PWRCOANPLXX01,2025,50
R2,PWRCOANPLXX01,2026,50
R2,PWRCOANPLXX01,2027,50
R2,PWRCOANPLXX01,2028,50
R2,PWRCOANPLXX01,2029,50
R2,PWRCOANPLXX01,2030,50
R2,PWRCOANPLXX01,2031,50
R2,PWRCOANPLXX01,2032,50
R2,PWRCOANPLXX01,2033,50
R2,PWRCOANPLXX01,2034,50
R2,PWRCOANPLXX01,2035,50
R2,PWRCOANPLXX01,2036,50
R2,PWRCOANPLXX01,2037,50
R2,PWRCOANPLXX01,2038,50
R2,PWRCOANPLXX01,2039,50
R2,PWRCOANPLXX01,2040,50
R2,PWRCOANPLXX01,2041,50
R2,PWRCOANPLXX01,2042,50
R2,PWRCOANPLXX01,2043,50
R2,PWRCOANPLXX01,2044,50
R2,PWRCOANPLXX01,2045,50
R2,PWRCOANPLXX01,2046,50
R2,PWRCOANPLXX01,2047,50
R2,PWRCOANPLXX01,2048,50
R2,PWRCOANPLXX01,2049,50
R2,PWRCOANPLXX01,2050,50
R2,PWRCOANPLXX01,2051,50
R2,PWRCOANPLXX01,2052,50
R2,PWRCOANPLXX01,2053,50
R2,PWRCOANPLXX01,2054,50
R2,PWRCOANPLXX01,2055,50
R2,PWRCOANPLXX01,2056,50
R2,PWRCOANPLXX01,2057,50
